"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.3","S1a","Facts in a book often connect to each other.",""
"lessons/RI.1.3","S1b","One thing happens. Then another thing happens because of it.",""
"lessons/RI.1.3","S1c","Let us learn how to connect the dots!",""
"lessons/RI.1.3","S2a","Listen. It rained all day. The next morning, puddles were everywhere.",""
"lessons/RI.1.3","S2b","The rain caused the puddles. That is called cause and effect.",""
"lessons/RI.1.3","S2c","The cause is what happened first. The effect is what happened next.",""
"lessons/RI.1.3","S3a","Seeds need water and sunlight to grow.",""
"lessons/RI.1.3","S3b","A farmer waters the seeds every day.",""
"lessons/RI.1.3","S3c","Soon, small plants appear!",""
"lessons/RI.1.3","S3d","What caused the plants? The water and sun! See the connection?",""
"lessons/RI.1.3","S4a","Here is a helpful trick.",""
"lessons/RI.1.3","S4b","Ask, why did this happen? The answer is usually the cause.",""
"lessons/RI.1.3","S4c","Now you are ready to connect ideas in fact books!",""
