"lesson_id","filename","script_text","voice_direction"
"lessons/L.2.1","S1a","Second graders learn more sentence skills.",""
"lessons/L.2.1","S1b","Collective nouns, irregular verbs, and tricky pronouns.",""
"lessons/L.2.1","S1c","Let us meet them!",""
"lessons/L.2.1","S2a","A collective noun names a group as one thing.",""
"lessons/L.2.1","S2b","Team. Herd. Flock. Family.",""
"lessons/L.2.1","S2c","Use a singular verb with them. The team runs!",""
"lessons/L.2.1","S3a","Most past tense verbs add E D. But some are irregular!",""
"lessons/L.2.1","S3b","Yesterday I ate. I ran. I flew.",""
"lessons/L.2.1","S3c","Those do not follow the E D rule. Memorize!",""
"lessons/L.2.1","S4a","Here is a helpful trick.",""
"lessons/L.2.1","S4b","Say the sentence out loud. Does it sound right? Your ear often knows!",""
"lessons/L.2.1","S4c","Now you are ready to use strong sentence skills!",""
