"lesson_id","filename","script_text","voice_direction"
"lessons/RF.2.4b","S1a","Reading out loud is a skill you can grow.",""
"lessons/RF.2.4b","S1b","Three things help: accuracy, rate, and expression.",""
"lessons/RF.2.4b","S2a","Periods mean a full stop. Voice down.",""
"lessons/RF.2.4b","S2b","Question marks lift your voice up.",""
"lessons/RF.2.4b","S2c","Exclamation marks mean excited!",""
"lessons/RF.2.4b","S3a","Smooth reading comes from practice.",""
"lessons/RF.2.4b","S3b","Read the same passage a few times. It gets easier!",""
"lessons/RF.2.4b","S4a","Here is a helpful trick.",""
"lessons/RF.2.4b","S4b","Record yourself reading. Listen back. What sounded great?",""
"lessons/RF.2.4b","S4c","Now you are ready to read smoothly out loud!",""
