"lesson_id","filename","script_text","voice_direction"
"lessons/RF.2.4c","S1a","Great readers catch their own mistakes.",""
"lessons/RF.2.4c","S1b","When something does not make sense, they stop and fix it.",""
"lessons/RF.2.4c","S2a","Step one: stop when it feels off.",""
"lessons/RF.2.4c","S2b","Step two: think. Does that word fit?",""
"lessons/RF.2.4c","S2c","Step three: try again with the right word.",""
"lessons/RF.2.4c","S3a","You read: the cat sat on the rug. But you said map.",""
"lessons/RF.2.4c","S3b","Does a cat sit on a map? No! Stop, think, try again.",""
"lessons/RF.2.4c","S3c","Rug! That makes sense.",""
"lessons/RF.2.4c","S4a","Here is a helpful trick.",""
"lessons/RF.2.4c","S4b","After each sentence, ask: did that make sense?",""
"lessons/RF.2.4c","S4c","Now you are ready to self-correct while reading!",""
