"lesson_id","filename","script_text","voice_direction"
"lessons/RI.2.7","S1a","In fact books, pictures are not just decoration.",""
"lessons/RI.2.7","S1b","They show what words might not be able to say easily.",""
"lessons/RI.2.7","S1c","Let us see how!",""
"lessons/RI.2.7","S2a","A diagram shows parts of something.",""
"lessons/RI.2.7","S2b","Arrows and labels point to each part.",""
"lessons/RI.2.7","S2c","Easier to see than to read!",""
"lessons/RI.2.7","S3a","A map shows where things are.",""
"lessons/RI.2.7","S3b","Photos show real things close up.",""
"lessons/RI.2.7","S3c","Together they make facts come alive!",""
"lessons/RI.2.7","S4a","Here is a helpful trick.",""
"lessons/RI.2.7","S4b","When you see a picture, ask: how does this match the text?",""
"lessons/RI.2.7","S4c","Now you are ready to use pictures to understand facts!",""
