"lesson_id","filename","script_text","voice_direction"
"1st-grade/L.1.2","L.1.2-Q1","Which sentence is written correctly?",""
"1st-grade/L.1.2","L.1.2-Q1-hint","Look for the capital letter at the start AND the period at the end.",""
"1st-grade/L.1.2","L.1.2-Q2","What does every sentence need at the end?",""
"1st-grade/L.1.2","L.1.2-Q2-hint","Sentences always end with punctuation!",""
"1st-grade/L.1.2","L.1.2-Q3","Which name is written correctly?",""
"1st-grade/L.1.2","L.1.2-Q3-hint","Names always start with a capital letter!",""
"1st-grade/L.1.2","L.1.2-Q4","What ending mark do you use for a question?",""
"1st-grade/L.1.2","L.1.2-Q4-hint","Questions end with a question mark!",""
"1st-grade/L.1.2","L.1.2-Q5","Fix this: ben and maya play. What is wrong?",""
"1st-grade/L.1.2","L.1.2-Q5-hint","Ben and Maya are names. Start them with capitals!",""
