"lesson_id","filename","script_text","voice_direction"
"lessons/RL.2.9","S1a","The same story can be told in different ways.",""
"lessons/RL.2.9","S1b","Different authors. Different pictures. Sometimes different endings!",""
"lessons/RL.2.9","S1c","Let us see what stays the same.",""
"lessons/RL.2.9","S2a","Cinderella has been told all over the world.",""
"lessons/RL.2.9","S2b","Some versions have a fairy godmother. Some have a magic fish!",""
"lessons/RL.2.9","S2c","The main story is the same. The details change.",""
"lessons/RL.2.9","S3a","What is the same? The main characters. The big problem.",""
"lessons/RL.2.9","S3b","What is different? The setting. The small parts. The ending sometimes.",""
"lessons/RL.2.9","S3c","Both ways can be fun in their own way!",""
"lessons/RL.2.9","S4a","Here is a helpful trick.",""
"lessons/RL.2.9","S4b","Make two lists. Same on one, different on the other.",""
"lessons/RL.2.9","S4c","Now you are ready to compare different story versions!",""
