"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.6","S1a","Fact books give us two kinds of clues.",""
"lessons/RI.1.6","S1b","The words tell us facts.",""
"lessons/RI.1.6","S1c","The pictures show us how it looks.",""
"lessons/RI.1.6","S2a","Listen. The text says ladybugs are small insects.",""
"lessons/RI.1.6","S2b","The picture shows a ladybug on a green leaf.",""
"lessons/RI.1.6","S2c","The picture shows us the colors, size, and shape. The words told us what kind of bug.",""
"lessons/RI.1.6","S3a","Some things are hard to tell in words.",""
"lessons/RI.1.6","S3b","The exact color of an animal.",""
"lessons/RI.1.6","S3c","The shape of its spots. How tall it is.",""
"lessons/RI.1.6","S3d","Pictures show us those right away!",""
"lessons/RI.1.6","S4a","Here is a helpful trick.",""
"lessons/RI.1.6","S4b","Read the words and look at the pictures. Together, they give you the whole story.",""
"lessons/RI.1.6","S4c","Now you are ready to use both pictures and words!",""
