"lesson_id","filename","script_text","voice_direction"
"lessons/RL.1.5","S1a","Did you know there are two big kinds of books?",""
"lessons/RL.1.5","S1b","Story books tell made-up stories.",""
"lessons/RL.1.5","S1c","Fact books give us real information.",""
"lessons/RL.1.5","S2a","Story books are full of adventures.",""
"lessons/RL.1.5","S2b","They have characters, a setting, and events that someone imagined.",""
"lessons/RL.1.5","S2c","Dragons, talking animals, magic. Anything goes in a story book!",""
"lessons/RL.1.5","S3a","Fact books teach us about the real world.",""
"lessons/RL.1.5","S3b","Animals, planets, weather, history. All true things!",""
"lessons/RL.1.5","S3c","Fact books often have photos, diagrams, and labels.",""
"lessons/RL.1.5","S4a","Here is a helpful trick.",""
"lessons/RL.1.5","S4b","Could this really happen in real life? Fact book. Made up? Story book!",""
"lessons/RL.1.5","S4c","Now you are ready to practice telling them apart!",""
