"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.3c","S1a","Here is a magical trick in reading. It is called Magic E.",""
"lessons/RF.1.3c","S1b","Add an E to the end of a word, and something magical happens.",""
"lessons/RF.1.3c","S1c","The vowel starts to say its name.",""
"lessons/RF.1.3c","S2a","The word cap has a short A sound.",""
"lessons/RF.1.3c","S2b","Watch. Add an E to the end. Cap becomes cape!",""
"lessons/RF.1.3c","S2c","The E is silent, but it makes the A say its name: AY!",""
"lessons/RF.1.3c","S3a","The word kit has a short I sound.",""
"lessons/RF.1.3c","S3b","Add a Magic E. Kit becomes kite!",""
"lessons/RF.1.3c","S3c","Now the I says its name: EYE!",""
"lessons/RF.1.3c","S4a","Here is a helpful trick.",""
"lessons/RF.1.3c","S4b","The Magic E is silent. But it is super powerful. It changes the vowel!",""
"lessons/RF.1.3c","S4c","Now you are ready to spot Magic E words!",""
