"lesson_id","filename","script_text","voice_direction"
"lessons/RL.1.9","S1a","Two stories can be alike in some ways and different in others.",""
"lessons/RL.1.9","S1b","We compare to see what is the same.",""
"lessons/RL.1.9","S1c","We contrast to see what is different.",""
"lessons/RL.1.9","S2a","Story one. A bear looks for honey.",""
"lessons/RL.1.9","S2b","Story two. A bee makes honey.",""
"lessons/RL.1.9","S2c","What is the same? Both are about honey!",""
"lessons/RL.1.9","S2d","What is different? One finds it, one makes it.",""
"lessons/RL.1.9","S3a","Story one. Amy is brave and climbs a mountain.",""
"lessons/RL.1.9","S3b","Story two. Bob is brave and swims a lake.",""
"lessons/RL.1.9","S3c","Same? Both are brave adventures!",""
"lessons/RL.1.9","S3d","Different? One climbs, one swims.",""
"lessons/RL.1.9","S4a","Here is a helpful trick.",""
"lessons/RL.1.9","S4b","Ask, what do both stories share? Then ask, what is special about each one?",""
"lessons/RL.1.9","S4c","Now you are ready to practice comparing stories!",""
