"lesson_id","filename","script_text","voice_direction"
"lessons/RL.2.2","S1a","Some stories are old tales passed down for ages.",""
"lessons/RL.2.2","S1b","Fables and folktales always teach us something important.",""
"lessons/RL.2.2","S1c","That something is called the lesson or moral.",""
"lessons/RL.2.2","S2a","Remember the tortoise and the hare?",""
"lessons/RL.2.2","S2b","The rabbit was fast, but he stopped to nap.",""
"lessons/RL.2.2","S2c","The slow tortoise kept going and won!",""
"lessons/RL.2.2","S2d","The lesson? Slow and steady wins the race!",""
"lessons/RL.2.2","S3a","Retelling is telling a tale in your own words.",""
"lessons/RL.2.2","S3b","Start with the characters. Then what happened. Then the lesson!",""
"lessons/RL.2.2","S3c","Keep the big parts. Skip tiny details.",""
"lessons/RL.2.2","S4a","Here is a helpful trick.",""
"lessons/RL.2.2","S4b","Ask, what did the character learn? That is your lesson!",""
"lessons/RL.2.2","S4c","Now you are ready to find story lessons!",""
