"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.4","S1a","Fact books sometimes have new words you do not know.",""
"lessons/RI.1.4","S1b","That is totally fine. Good readers are curious.",""
"lessons/RI.1.4","S1c","Let us learn how to figure them out!",""
"lessons/RI.1.4","S2a","When you meet a new word, look at the words around it.",""
"lessons/RI.1.4","S2b","The other words give you clues about what it means.",""
"lessons/RI.1.4","S2c","Sometimes the book will even tell you!",""
"lessons/RI.1.4","S3a","Listen. The habitat is the place where an animal lives.",""
"lessons/RI.1.4","S3b","A fish habitat is water.",""
"lessons/RI.1.4","S3c","What is a habitat? The place where an animal lives! The book told us right in the sentence.",""
"lessons/RI.1.4","S4a","Here is a helpful trick.",""
"lessons/RI.1.4","S4b","If you still do not know the word, ask someone or check a dictionary!",""
"lessons/RI.1.4","S4c","Now you are ready to figure out new words!",""
