"lesson_id","filename","script_text","voice_direction"
"lessons/RL.2.6","S1a","In a story, each character has their own way of seeing things.",""
"lessons/RL.2.6","S1b","That is called their point of view.",""
"lessons/RL.2.6","S1c","Two characters can see the same thing very differently!",""
"lessons/RL.2.6","S2a","Tom loves the park. He thinks it is the best place ever!",""
"lessons/RL.2.6","S2b","Lea feels lonely at the park. She wishes her friend was there.",""
"lessons/RL.2.6","S2c","Same park, two very different points of view!",""
"lessons/RL.2.6","S3a","A character's point of view comes from what they feel and want.",""
"lessons/RL.2.6","S3b","Listen to what they say. Watch what they do.",""
"lessons/RL.2.6","S3c","Those are clues to their point of view!",""
"lessons/RL.2.6","S4a","Here is a helpful trick.",""
"lessons/RL.2.6","S4b","Imagine you are the character. How would you feel?",""
"lessons/RL.2.6","S4c","Now you are ready to see different points of view!",""
