lesson_id,filename,script_text,voice_direction
assessment/kindergarten/RF.K.1d,K_M_01.mp3,"<speak> Let's find a letter! Look at each letter carefully.<break time='400ms'/> <emphasis level='moderate'>Which one is the letter M?</emphasis><break time='400ms'/> <say-as interpret-as=""characters"">N</say-as>? <break time='400ms'/> <say-as interpret-as=""characters"">M</say-as>? <break time='400ms'/> <say-as interpret-as=""characters"">W</say-as>? <break time='400ms'/> or <say-as interpret-as=""characters"">H</say-as>? <break time='400ms'/> What do you think?</speak>","Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.1d,K_M_01-hint.mp3,<speak>Here's a hint! Say each choice out loud and listen carefully.</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.2a,K_M_02.mp3,"<speak> <emphasis level='moderate'>Sort the rhyming words.</emphasis><break time='400ms'/> These words sound like cat at the end.<break time='400ms'/> These words sound like sun at the end.<break time='400ms'/> Sort the words into two groups: Rhyme with cat and Rhyme with sun.<break time='400ms'/> Tap each word to hear it, then drag it to the right group.</speak>","Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.2a,K_M_02-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in Rhyme with cat or Rhyme with sun?</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.3b,K_E_03.mp3,"<speak> Every letter makes a special sound. Listen carefully!<break time='400ms'/> <emphasis level='moderate'>Which letter makes the t sound?</emphasis><break time='400ms'/> <say-as interpret-as=""characters"">t</say-as>? <break time='400ms'/> <say-as interpret-as=""characters"">m</say-as>? <break time='400ms'/> <say-as interpret-as=""characters"">s</say-as>? <break time='400ms'/> or <say-as interpret-as=""characters"">b</say-as>? <break time='400ms'/> What do you think?</speak>","Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.3b,K_E_03-hint.mp3,<speak>Here's a hint! Say each choice out loud and listen carefully.</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/L.K.5a,K_E_04.mp3,"<speak> <emphasis level='moderate'>Sort the words.</emphasis><break time='400ms'/> Colors are words that name a color, like red or blue.<break time='400ms'/> These words are not colors.<break time='400ms'/> Sort the words into two groups: Colors and Not Colors.<break time='400ms'/> Tap each word to hear it, then drag it to the right group.</speak>","Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/L.K.5a,K_E_04-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in Colors or Not Colors?</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RL.K.1,K_H_05.mp3,<speak> Mia lost her red ball. She looked under the bed. She found it.<break time='400ms'/> <emphasis level='moderate'>Where did Mia find the ball?</emphasis><break time='400ms'/> in a box? <break time='400ms'/> under the bed? <break time='400ms'/> at school? <break time='400ms'/> or in the yard? <break time='400ms'/> What do you think?</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RL.K.1,K_H_05-hint.mp3,<speak>Here's a hint! Listen to the story again and look for clues that help answer the question. Think carefully — this one is a little tricky!</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
