"lesson_id","filename","script_text","voice_direction"
"lessons/L.1.6","S1a","Great readers and writers pick the just-right word.",""
"lessons/L.1.6","S1b","The right word makes a sentence clear!",""
"lessons/L.1.6","S1c","Let us practice.",""
"lessons/L.1.6","S2a","When you read a sentence with a blank, think about what fits.",""
"lessons/L.1.6","S2b","The kids were hungry. They ate a ___.",""
"lessons/L.1.6","S2c","A snack? Yes! A song? No!",""
"lessons/L.1.6","S3a","Every day, you learn new words from books and talks.",""
"lessons/L.1.6","S3b","Try using them! The more you use a word, the better you know it.",""
"lessons/L.1.6","S3c","Big words make your ideas shine!",""
"lessons/L.1.6","S4a","Here is a helpful trick.",""
"lessons/L.1.6","S4b","Ask, does this word fit the meaning of my sentence?",""
"lessons/L.1.6","S4c","Now you are ready to use big words!",""
