"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.1","S1a","Fact books are full of real information.",""
"lessons/RI.1.1","S1b","Great readers ask questions and find the answers in the words.",""
"lessons/RI.1.1","S1c","Let us learn to be fact finders!",""
"lessons/RI.1.1","S2a","Fact finders ask five big questions.",""
"lessons/RI.1.1","S2b","Who is it about?",""
"lessons/RI.1.1","S2c","What is happening?",""
"lessons/RI.1.1","S2d","Where? And when?",""
"lessons/RI.1.1","S2e","And why does it happen?",""
"lessons/RI.1.1","S3a","Listen to this fact.",""
"lessons/RI.1.1","S3b","Penguins live in very cold places. They cannot fly, but they are great swimmers.",""
"lessons/RI.1.1","S3c","Where do penguins live? Very cold places!",""
"lessons/RI.1.1","S3d","Can penguins fly? No. But they swim great!",""
"lessons/RI.1.1","S4a","Here is a helpful trick.",""
"lessons/RI.1.1","S4b","If you are not sure, look back at the words. The answer is hiding there.",""
"lessons/RI.1.1","S4c","Now you are ready to answer fact questions!",""
