"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.10","S1a","Fact books are full of real things from our world.",""
"lessons/RI.1.10","S1b","They can be about anything! Animals, space, weather, food.",""
"lessons/RI.1.10","S1c","Let us learn how to read fact books all year.",""
"lessons/RI.1.10","S2a","Pick fact books about things you love.",""
"lessons/RI.1.10","S2b","Love bugs? Read about insects. Love space? Read about planets.",""
"lessons/RI.1.10","S2c","You will have so much more fun when it is your favorite topic.",""
"lessons/RI.1.10","S3a","Fact books have helpers built in.",""
"lessons/RI.1.10","S3b","Headings. Pictures. Labels. Use them to find facts fast.",""
"lessons/RI.1.10","S3c","They are like a roadmap through the book!",""
"lessons/RI.1.10","S4a","Here is a helpful trick.",""
"lessons/RI.1.10","S4b","Try a new topic each week. You will discover something you did not know!",""
"lessons/RI.1.10","S4c","Now you are ready to explore fact books all year!",""
