"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.3d","S1a","Every word has beats inside it. We call them syllables.",""
"lessons/RF.1.3d","S1b","You can clap a word to find the beats!",""
"lessons/RF.1.3d","S1c","Let us try some together.",""
"lessons/RF.1.3d","S2a","Listen. Cat.",""
"lessons/RF.1.3d","S2b","One clap! Cat has one beat. One syllable.",""
"lessons/RF.1.3d","S3a","Listen. Rab-bit.",""
"lessons/RF.1.3d","S3b","Two claps! Rabbit has two beats. Two syllables.",""
"lessons/RF.1.3d","S3c","Every syllable needs a vowel. Rabbit has A and I. Two vowels, two syllables.",""
"lessons/RF.1.3d","S4a","Here is a helpful trick.",""
"lessons/RF.1.3d","S4b","Put your hand under your chin. Each time your chin drops, that is one syllable!",""
"lessons/RF.1.3d","S4c","Now you are ready to count syllables!",""
