"lesson_id","filename","script_text","voice_direction"
"4th-grade/L.4.1","L.4.1-Q1","Which is the correct pronoun: ___ went to the store.",""
"4th-grade/L.4.1","L.4.1-Q1-hint","She is a subject pronoun!",""
"4th-grade/L.4.1","L.4.1-Q2","What kind of word is may in: You may go now?",""
"4th-grade/L.4.1","L.4.1-Q2-hint","Modal verbs help other verbs (can, may, must)!",""
"4th-grade/L.4.1","L.4.1-Q3","Which sentence has a preposition?",""
"4th-grade/L.4.1","L.4.1-Q3-hint","On is a preposition showing where!",""
"4th-grade/L.4.1","L.4.1-Q4","Which is a run-on sentence?",""
"4th-grade/L.4.1","L.4.1-Q4-hint","Run-ons combine sentences without proper punctuation.",""
"4th-grade/L.4.1","L.4.1-Q5","Pick the right pronoun: My friend and ___ went to the park.",""
"4th-grade/L.4.1","L.4.1-Q5-hint","Use I as the subject!",""
