"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.2b","S1a","Listen! Words are made of sounds pushed together.",""
"lessons/RF.1.2b","S1b","When we put the sounds together, we call that blending.",""
"lessons/RF.1.2b","S1c","Let us try it. It is like a fun puzzle!",""
"lessons/RF.1.2b","S2a","Listen to these three sounds.",""
"lessons/RF.1.2b","S2b","First sound.",""
"lessons/RF.1.2b","S2c","Middle sound.",""
"lessons/RF.1.2b","S2d","Last sound.",""
"lessons/RF.1.2b","S2e","Push them all together. Cat!",""
"lessons/RF.1.2b","S3a","Your turn. Listen to three sounds.",""
"lessons/RF.1.2b","S3b","First sound.",""
"lessons/RF.1.2b","S3c","Middle sound.",""
"lessons/RF.1.2b","S3d","Last sound.",""
"lessons/RF.1.2b","S3e","Blend them. Sun! You got it!",""
"lessons/RF.1.2b","S4a","Here is a helpful trick for blending.",""
"lessons/RF.1.2b","S4b","Say each sound out loud. Then say them faster and faster until they snap together.",""
"lessons/RF.1.2b","S4c","Now you are ready to practice blending sounds!",""
