"lesson_id","filename","script_text","voice_direction"
"lessons/RF.2.4a","S1a","Before reading, ask yourself why.",""
"lessons/RF.2.4a","S1b","Are you reading for fun? Or to learn something?",""
"lessons/RF.2.4a","S1c","Knowing your why helps you focus.",""
"lessons/RF.2.4a","S2a","Want an adventure? Pick a storybook.",""
"lessons/RF.2.4a","S2b","Want to learn about tigers? Pick a fact book.",""
"lessons/RF.2.4a","S3a","Set a small reading goal.",""
"lessons/RF.2.4a","S3b","I want to learn three facts about sharks!",""
"lessons/RF.2.4a","S3c","Now your reading has a mission.",""
"lessons/RF.2.4a","S4a","Here is a helpful trick.",""
"lessons/RF.2.4a","S4b","Before opening a book, ask: what do I want to get out of this?",""
"lessons/RF.2.4a","S4c","Now you are ready to read with purpose!",""
