"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.3e","S1a","Some words have two beats. Two syllables.",""
"lessons/RF.1.3e","S1b","Long words can feel tricky. But we can split them into smaller pieces.",""
"lessons/RF.1.3e","S1c","Then read each piece!",""
"lessons/RF.1.3e","S2a","If there are two of the same consonants in the middle, split between them.",""
"lessons/RF.1.3e","S2b","Rabbit becomes rab and bit.",""
"lessons/RF.1.3e","S2c","Napkin becomes nap and kin.",""
"lessons/RF.1.3e","S3a","Let us read pencil together.",""
"lessons/RF.1.3e","S3b","Split. Pen and cil.",""
"lessons/RF.1.3e","S3c","Read each piece. Pen. Cil.",""
"lessons/RF.1.3e","S3d","Now blend. Pencil!",""
"lessons/RF.1.3e","S4a","Here is a helpful trick.",""
"lessons/RF.1.3e","S4b","Split the word. Read each piece. Then blend them back together!",""
"lessons/RF.1.3e","S4c","Now you are ready to read two-syllable words!",""
