lesson_id,filename,script_text,voice_direction
assessment/kindergarten/RF.K.1d,K_M_01.mp3,<speak> Let's find a letter! Look at each letter carefully.<break time='400ms'/> M.<break time='400ms'/> <emphasis level='moderate'>What letter do you see?</emphasis><break time='400ms'/> What do you think?</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.1d,K_M_01-hint.mp3,<speak>Here's a hint! Listen to the story again and look for clues that help answer the question.</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.2a,K_M_02.mp3,"<speak> <emphasis level='moderate'>Match the rhyming words.</emphasis><break time='400ms'/> Tap a word on the left, then tap the matching word on the right.</speak>","Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/RF.K.2a,K_M_02-hint.mp3,<speak>Here's a hint! Say each word out loud and listen for the ones that go together.</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/L.K.5a,K_E_04.mp3,<speak>Sort the words. Colors or Not Colors? Click each word to hear how it sounds.</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/L.K.5a,K_E_04-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in Colors or Not Colors?</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/L.K.5a,K_I_07.mp3,<speak>Sort the words. Animals or Colors? Click each word to hear how it sounds.</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/kindergarten/L.K.5a,K_I_07-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in Animals or Colors?</speak>,"Read this like a cheerful, clear elementary school teacher reading to a small child:"
assessment/1st-grade/L.1.5a,G1_E_04.mp3,"<speak> <emphasis level='moderate'>Match the word pairs.</emphasis><break time='400ms'/> Tap a word on the left, then tap the matching word on the right.</speak>","Read this like a friendly, clear teacher reading to a student:"
assessment/1st-grade/L.1.5a,G1_E_04-hint.mp3,<speak>Here's a hint! Say each word out loud and listen for the ones that go together.</speak>,"Read this like a friendly, clear teacher reading to a student:"
assessment/2nd-grade/L.2.4e,G2_I_07.mp3,"<speak> <emphasis level='moderate'>Sort the words.</emphasis><break time='400ms'/> A verb is an action word, something you can do.<break time='400ms'/> An emotion is a feeling, like happy or scared.<break time='400ms'/> Sort the words into two groups: Verbs and Emotions.<break time='400ms'/> Tap each word to hear it, then drag it to the right group.</speak>","Read this like a friendly, clear teacher reading to a student:"
assessment/2nd-grade/L.2.4e,G2_I_07-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in Verbs or Emotions?</speak>,"Read this like a friendly, clear teacher reading to a student:"
assessment/2nd-grade/RF.2.3,G2_I_08.mp3,"<speak> <emphasis level='moderate'>Sort words by vowel sound.</emphasis><break time='400ms'/> A long a sounds like the a in cake or day.<break time='400ms'/> A short a sounds like the a in bag or fan.<break time='400ms'/> Sort the words into two groups: Long a and Short a.<break time='400ms'/> Tap each word to hear it, then drag it to the right group.</speak>","Read this like a friendly, clear teacher reading to a student:"
assessment/2nd-grade/RF.2.3,G2_I_08-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in Long a or Short a?</speak>,"Read this like a friendly, clear teacher reading to a student:"
assessment/3rd-grade/L.3.4b,G3_I_07.mp3,"<speak> <emphasis level='moderate'>Sort by prefix meaning.</emphasis><break time='400ms'/> The prefix re means again. For example, redo means do again.<break time='400ms'/> The prefix un means not. For example, unkind means not kind.<break time='400ms'/> Sort the words into two groups: re- (again) and un- (not).<break time='400ms'/> Tap each word to hear it, then drag it to the right group.</speak>","Read this like a friendly, clear teacher reading to a student:"
assessment/3rd-grade/L.3.4b,G3_I_07-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in re- (again) or un- (not)?</speak>,"Read this like a friendly, clear teacher reading to a student:"
assessment/4th-grade/RI.4.9,G4_H_05.mp3,"<speak> City trees provide shade that cools streets and buildings, reducing heat.<break time='400ms'/> City trees filter the air, removing pollutants and producing fresh oxygen.<break time='400ms'/> <emphasis level='moderate'>Based on both texts, what is the best conclusion about city trees?</emphasis><break time='400ms'/> Trees are just for decoration? <break time='400ms'/> Trees provide multiple environmental benefits? <break time='400ms'/> Heat and air quality are not connected? <break time='400ms'/> or City trees cause problems? <break time='400ms'/> What do you think?</speak>","Read this like a friendly, clear teacher reading to a student:"
assessment/4th-grade/RI.4.9,G4_H_05-hint.mp3,<speak>Here's a hint! Listen to the story again and look for clues that help answer the question. Think carefully — this one is a little tricky!</speak>,"Read this like a friendly, clear teacher reading to a student:"
assessment/4th-grade/RI.4.3,G4_I_08.mp3,"<speak> <emphasis level='moderate'>Sort the signal words.</emphasis><break time='400ms'/> Cause and effect words show why something happens or what happens as a result.<break time='400ms'/> Compare and contrast words show how things are alike or different.<break time='400ms'/> Sort the words into two groups: Cause and Effect and Compare and Contrast.<break time='400ms'/> Tap each word to hear it, then drag it to the right group.</speak>","Read this like a friendly, clear teacher reading to a student:"
assessment/4th-grade/RI.4.3,G4_I_08-hint.mp3,<speak>Here's a hint! Say each word out loud. Does it belong in Cause and Effect or Compare and Contrast?</speak>,"Read this like a friendly, clear teacher reading to a student:"
