"lesson_id","filename","script_text","voice_direction"
"lessons/RI.2.6","S1a","Every author writes for a reason.",""
"lessons/RI.2.6","S1b","We call that the author's purpose.",""
"lessons/RI.2.6","S1c","Usually it is to teach, to entertain, or to convince.",""
"lessons/RI.2.6","S2a","Fact books want to teach us.",""
"lessons/RI.2.6","S2b","They share facts, steps, and pictures that help us learn.",""
"lessons/RI.2.6","S3a","Stories entertain us. They make us laugh, cry, or wonder.",""
"lessons/RI.2.6","S3b","Some texts try to convince. They give reasons to agree with the author.",""
"lessons/RI.2.6","S4a","Here is a helpful trick.",""
"lessons/RI.2.6","S4b","When you finish, ask: why did the author write this?",""
"lessons/RI.2.6","S4c","Now you are ready to spot author purpose!",""
