"lesson_id","filename","script_text","voice_direction"
"lessons/L.1.4a","S1a","The sentence itself often hides clues about hard words.",""
"lessons/L.1.4a","S1b","Those clues help you guess what the word means.",""
"lessons/L.1.4a","S1c","Let us try it!",""
"lessons/L.1.4a","S2a","Listen. The fluffy cat curled up in the cozy blanket.",""
"lessons/L.1.4a","S2b","What does fluffy mean? Soft and puffy.",""
"lessons/L.1.4a","S2c","How did we know? The blanket and the cat. Those were clues!",""
"lessons/L.1.4a","S3a","Listen. The kid bounced high on the trampoline.",""
"lessons/L.1.4a","S3b","What does bounced mean? Jumped up and down!",""
"lessons/L.1.4a","S3c","The trampoline was the clue!",""
"lessons/L.1.4a","S4a","Here is a helpful trick.",""
"lessons/L.1.4a","S4b","Read the whole sentence, not just the tricky word!",""
"lessons/L.1.4a","S4c","Now you are ready to use sentence clues!",""
