"lesson_id","filename","script_text","voice_direction"
"lessons/L.1.1","S1a","Every word in a sentence has a job.",""
"lessons/L.1.1","S1b","Some words name things. Some show action. Some describe.",""
"lessons/L.1.1","S1c","Knowing the jobs helps us talk and write clearly!",""
"lessons/L.1.1","S2a","A noun names a person, place, or thing.",""
"lessons/L.1.1","S2b","Dog. Tree. School. Mom. All nouns!",""
"lessons/L.1.1","S2c","If you can point to it, it is usually a noun.",""
"lessons/L.1.1","S3a","A verb shows action. What someone is doing.",""
"lessons/L.1.1","S3b","Run. Jump. Clap. Eat. All verbs!",""
"lessons/L.1.1","S3c","Every sentence needs a verb to tell what is happening.",""
"lessons/L.1.1","S4a","Here is a helpful trick.",""
"lessons/L.1.1","S4b","Ask: what names a thing? That is the noun. What shows action? That is the verb!",""
"lessons/L.1.1","S4c","Now you are ready to spot grammar jobs!",""
