"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.5","S1a","Fact books are built with special parts to help you find stuff.",""
"lessons/RI.1.5","S1b","Once you know the parts, finding facts is fast!",""
"lessons/RI.1.5","S1c","Let us meet them!",""
"lessons/RI.1.5","S2a","The table of contents is up front.",""
"lessons/RI.1.5","S2b","It lists every chapter and what page it starts on.",""
"lessons/RI.1.5","S2c","Want chapter three? Look here first!",""
"lessons/RI.1.5","S3a","A heading is the big words at the top of a page.",""
"lessons/RI.1.5","S3b","It tells you what that page is about.",""
"lessons/RI.1.5","S3c","Labels are little words that point to parts of a picture.",""
"lessons/RI.1.5","S4a","Here is a helpful trick.",""
"lessons/RI.1.5","S4b","Before you read, look at the headings and pictures. They tell you what is coming!",""
"lessons/RI.1.5","S4c","Now you are ready to find facts using book parts!",""
