"lesson_id","filename","script_text","voice_direction"
"lessons/RL.2.4","S1a","Writers pick words that sing. Words with a beat and sounds.",""
"lessons/RL.2.4","S1b","Some words rhyme. Some words bounce.",""
"lessons/RL.2.4","S1c","Let us listen to a few.",""
"lessons/RL.2.4","S2a","Rhymes are words that sound the same at the end.",""
"lessons/RL.2.4","S2b","Cat and hat. Boom and zoom. Rhymes!",""
"lessons/RL.2.4","S2c","A beat is when lines have the same number of claps.",""
"lessons/RL.2.4","S3a","Some words pull in our senses.",""
"lessons/RL.2.4","S3b","The warm sun kissed her face. We feel warm!",""
"lessons/RL.2.4","S3c","The thunder boomed. We hear it!",""
"lessons/RL.2.4","S4a","Here is a helpful trick.",""
"lessons/RL.2.4","S4b","Read poems out loud. You will hear the music!",""
"lessons/RL.2.4","S4c","Now you are ready to hear words that sing!",""
