"lesson_id","filename","script_text","voice_direction"
"lessons/L.1.4b","S1a","Little word parts can change what a word means.",""
"lessons/L.1.4b","S1b","They stick on the beginning or the end.",""
"lessons/L.1.4b","S1c","Let us meet a few!",""
"lessons/L.1.4b","S2a","The ending E R can mean one who does.",""
"lessons/L.1.4b","S2b","Teacher? One who teaches!",""
"lessons/L.1.4b","S2c","Runner? One who runs!",""
"lessons/L.1.4b","S3a","The beginning U N means not.",""
"lessons/L.1.4b","S3b","Unhappy? Not happy!",""
"lessons/L.1.4b","S3c","Unlock? Not locked!",""
"lessons/L.1.4b","S4a","Here is a helpful trick.",""
"lessons/L.1.4b","S4b","When you see a long word, look at the ends. The little parts give you meaning!",""
"lessons/L.1.4b","S4c","Now you are ready to read word beginnings and endings!",""
