"lesson_id","filename","script_text","voice_direction"
"3rd-grade/L.3.3","L.3.3-Q1","Which is the strongest way to say good?",""
"3rd-grade/L.3.3","L.3.3-Q1-hint","Fantastic means really, really good!",""
"3rd-grade/L.3.3","L.3.3-Q2","You are writing to a friend. Which is best?",""
"3rd-grade/L.3.3","L.3.3-Q2-hint","Friends use casual greetings!",""
"3rd-grade/L.3.3","L.3.3-Q3","Which word adds the most picture to walked?",""
"3rd-grade/L.3.3","L.3.3-Q3-hint","Strolled means walked in a relaxed way!",""
"3rd-grade/L.3.3","L.3.3-Q4","Why do writers choose specific words?",""
"3rd-grade/L.3.3","L.3.3-Q4-hint","Specific words paint clearer pictures.",""
"3rd-grade/L.3.3","L.3.3-Q5","Which sentence has the strongest verb?",""
"3rd-grade/L.3.3","L.3.3-Q5-hint","Pounced shows action vividly!",""
