"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.4c","S1a","Good readers are a little like detectives.",""
"lessons/RF.1.4c","S1b","When a sentence does not make sense, they look for clues.",""
"lessons/RF.1.4c","S1c","Then they try the word again. Let us see how!",""
"lessons/RF.1.4c","S2a","Here are three steps for when a word does not make sense.",""
"lessons/RF.1.4c","S2b","Step one. Stop.",""
"lessons/RF.1.4c","S2c","Step two. Think. Does that word fit the rest of the sentence?",""
"lessons/RF.1.4c","S2d","Step three. Try again with a word that makes sense.",""
"lessons/RF.1.4c","S3a","Listen. You read, the cat sat on the mat.",""
"lessons/RF.1.4c","S3b","But you said, the cat sat on the map. Uh oh!",""
"lessons/RF.1.4c","S3c","Does a cat sit on a map? Stop. Think. That does not make sense.",""
"lessons/RF.1.4c","S3d","Try again. The cat sat on the mat. That makes sense!",""
"lessons/RF.1.4c","S4a","Here is a helpful trick.",""
"lessons/RF.1.4c","S4b","After every sentence, ask yourself, did that make sense?",""
"lessons/RF.1.4c","S4c","Now you are ready to practice using clues to read!",""
