"lesson_id","filename","script_text","voice_direction"
"lessons/RL.2.10","S1a","Second graders are ready for lots of stories.",""
"lessons/RL.2.10","S1b","Short ones. Long ones. Funny and serious.",""
"lessons/RL.2.10","S1c","Mixing them up helps your reading grow.",""
"lessons/RL.2.10","S2a","This year you will meet chapter books.",""
"lessons/RL.2.10","S2b","Chapter books break the story into smaller pieces.",""
"lessons/RL.2.10","S2c","You can read one or two chapters a day!",""
"lessons/RL.2.10","S3a","Some books feel easy. That is great for practice.",""
"lessons/RL.2.10","S3b","Some books feel a little hard. Those are stretch books.",""
"lessons/RL.2.10","S3c","Stretch books make your reading stronger!",""
"lessons/RL.2.10","S4a","Here is a helpful trick.",""
"lessons/RL.2.10","S4b","Find a reading spot. Read there every day.",""
"lessons/RL.2.10","S4c","Now you are ready to read stories all year!",""
