"lesson_id","filename","script_text","voice_direction"
"lessons/RI.2.10","S1a","Reading fact books all year makes you smarter.",""
"lessons/RI.2.10","S1b","Different topics build different knowledge.",""
"lessons/RI.2.10","S2a","Pick fact books about things you love.",""
"lessons/RI.2.10","S2b","Animals, sports, space, food, weather. Anything!",""
"lessons/RI.2.10","S2c","Love makes it fun.",""
"lessons/RI.2.10","S3a","Sometimes try a harder book than usual.",""
"lessons/RI.2.10","S3b","Stretch books grow your reading muscles.",""
"lessons/RI.2.10","S4a","Here is a helpful trick.",""
"lessons/RI.2.10","S4b","Try a new topic each week. You will discover something cool!",""
"lessons/RI.2.10","S4c","Now you are ready to read facts all year!",""
