"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.3b","S1a","Short words are made of just a few sounds.",""
"lessons/RF.1.3b","S1b","When you sound them out, you read each one in order.",""
"lessons/RF.1.3b","S1c","Then you blend them together. That is reading!",""
"lessons/RF.1.3b","S2a","Let us read this word.",""
"lessons/RF.1.3b","S2b","First sound.",""
"lessons/RF.1.3b","S2c","Middle sound.",""
"lessons/RF.1.3b","S2d","Last sound.",""
"lessons/RF.1.3b","S2e","Now blend. Cat!",""
"lessons/RF.1.3b","S3a","Your turn.",""
"lessons/RF.1.3b","S3b","First.",""
"lessons/RF.1.3b","S3c","Middle.",""
"lessons/RF.1.3b","S3d","Last.",""
"lessons/RF.1.3b","S3e","Blend! Dog!",""
"lessons/RF.1.3b","S4a","Here is a helpful trick.",""
"lessons/RF.1.3b","S4b","Say each sound slowly. Then say them faster and faster until they snap together!",""
"lessons/RF.1.3b","S4c","Now you are ready to sound out short words!",""
