"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.2","S1a","Every fact book is mostly about one big idea.",""
"lessons/RI.1.2","S1b","That big idea is called the main topic.",""
"lessons/RI.1.2","S1c","The smaller facts we learn are called key details.",""
"lessons/RI.1.2","S2a","Listen to this.",""
"lessons/RI.1.2","S2b","Apples can be red, green, or yellow. They grow on trees. Apples are a healthy snack.",""
"lessons/RI.1.2","S2c","What is the main topic? Apples!",""
"lessons/RI.1.2","S2d","Key details? Colors, where they grow, and healthy.",""
"lessons/RI.1.2","S3a","Listen.",""
"lessons/RI.1.2","S3b","Firefighters wear special gear. They drive fire trucks. They put out fires and help people.",""
"lessons/RI.1.2","S3c","Main topic? Firefighters!",""
"lessons/RI.1.2","S3d","Key details? Gear, fire trucks, and helping.",""
"lessons/RI.1.2","S4a","Here is a helpful trick.",""
"lessons/RI.1.2","S4b","Ask yourself: what word shows up the most? That is usually the main topic!",""
"lessons/RI.1.2","S4c","Now you are ready to find the main topic and key details!",""
