"lesson_id","filename","script_text","voice_direction"
"lessons/RL.1.2","S1a","Retelling means telling a story in your own words.",""
"lessons/RL.1.2","S1b","You keep the most important parts.",""
"lessons/RL.1.2","S1c","And you leave out the tiny details.",""
"lessons/RL.1.2","S2a","Every story has three big parts.",""
"lessons/RL.1.2","S2b","The beginning. Who is in the story and what is happening?",""
"lessons/RL.1.2","S2c","The middle. What is the problem or the big event?",""
"lessons/RL.1.2","S2d","The end. How does it all work out?",""
"lessons/RL.1.2","S3a","Listen. Tom wanted to win the race. He practiced every day. On race day, he came in first!",""
"lessons/RL.1.2","S3b","Beginning. Tom wanted to win a race.",""
"lessons/RL.1.2","S3c","Middle. He practiced every single day.",""
"lessons/RL.1.2","S3d","End. He won! The lesson? Practice helps!",""
"lessons/RL.1.2","S4a","Many stories teach a lesson.",""
"lessons/RL.1.2","S4b","Ask yourself, what did the character learn? That is the lesson.",""
"lessons/RL.1.2","S4c","Now you are ready to practice retelling stories!",""
