"lesson_id","filename","script_text","voice_direction"
"1st-grade/L.1.1","L.1.1-Q1","Which word is a noun (a thing or person)?",""
"1st-grade/L.1.1","L.1.1-Q1-hint","A noun is a person, place, or thing. Dog is a thing!",""
"1st-grade/L.1.1","L.1.1-Q2","Which word is a verb (an action)?",""
"1st-grade/L.1.1","L.1.1-Q2-hint","A verb shows action. Runs is something you do!",""
"1st-grade/L.1.1","L.1.1-Q3","Which word fits: ""I ___ happy today.""",""
"1st-grade/L.1.1","L.1.1-Q3-hint","Use ""I am"" for yourself!",""
"1st-grade/L.1.1","L.1.1-Q4","Pick the right word: ""She ___ to school.""",""
"1st-grade/L.1.1","L.1.1-Q4-hint","She walks. When it is one person doing it now, add an s!",""
"1st-grade/L.1.1","L.1.1-Q5","Which word is an adjective (describes a thing)?",""
"1st-grade/L.1.1","L.1.1-Q5-hint","An adjective tells what something is like. Fluffy describes!",""
