"lesson_id","filename","script_text","voice_direction"
"4th-grade/L.4.2","L.4.2-Q1","Where does the comma go? I went to the store ___ I bought a book.",""
"4th-grade/L.4.2","L.4.2-Q1-hint","Use a comma before a conjunction in a compound sentence!",""
"4th-grade/L.4.2","L.4.2-Q2","How do you write a book title?",""
"4th-grade/L.4.2","L.4.2-Q2-hint","Most words in a title get capitalized!",""
"4th-grade/L.4.2","L.4.2-Q3","Which is correctly punctuated dialogue?",""
"4th-grade/L.4.2","L.4.2-Q3-hint","The comma goes inside the quotation marks!",""
"4th-grade/L.4.2","L.4.2-Q4","What needs a capital letter?",""
"4th-grade/L.4.2","L.4.2-Q4-hint","Names and places always get capitals!",""
"4th-grade/L.4.2","L.4.2-Q5","Which is the correct possessive: That is the ___ ball.",""
"4th-grade/L.4.2","L.4.2-Q5-hint","Apostrophe + S shows one dog owns it!",""
