"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.4a","S1a","Great readers think before they read.",""
"lessons/RF.1.4a","S1b","They ask, why am I reading this book?",""
"lessons/RF.1.4a","S1c","That question is called your purpose.",""
"lessons/RF.1.4a","S2a","We read for two big reasons.",""
"lessons/RF.1.4a","S2b","A storybook. We read it for fun!",""
"lessons/RF.1.4a","S2c","A fact book. We read it to learn!",""
"lessons/RF.1.4a","S3a","Imagine you want to learn how butterflies fly.",""
"lessons/RF.1.4a","S3b","Which book fits? A fact book about butterflies!",""
"lessons/RF.1.4a","S3c","Now imagine you want a bedtime story.",""
"lessons/RF.1.4a","S3d","A storybook! Your purpose picks your book.",""
"lessons/RF.1.4a","S4a","Here is a helpful trick.",""
"lessons/RF.1.4a","S4b","Before you open a book, ask yourself: what do I want from this book?",""
"lessons/RF.1.4a","S4c","Now you are ready to read with purpose!",""
