"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.8","S1a","Authors sometimes try to convince us of something.",""
"lessons/RI.1.8","S1b","They make a point, then give us reasons why.",""
"lessons/RI.1.8","S1c","Good readers spot the reasons!",""
"lessons/RI.1.8","S2a","Listen. You should drink water every day.",""
"lessons/RI.1.8","S2b","Water helps your body work well.",""
"lessons/RI.1.8","S2c","And it keeps you from getting thirsty.",""
"lessons/RI.1.8","S2d","Two reasons! That is how authors back up their point.",""
"lessons/RI.1.8","S3a","Dogs make great pets. Here is why.",""
"lessons/RI.1.8","S3b","They are loyal.",""
"lessons/RI.1.8","S3c","They are playful.",""
"lessons/RI.1.8","S3d","And they love their owners.",""
"lessons/RI.1.8","S3e","Three reasons that back up the point!",""
"lessons/RI.1.8","S4a","Here is a helpful trick.",""
"lessons/RI.1.8","S4b","When the author says because, for example, or first and second, those are reasons!",""
"lessons/RI.1.8","S4c","Now you are ready to find author reasons!",""
