"lesson_id","filename","script_text","voice_direction"
"lessons/RL.2.5","S1a","Every story has a shape. A beginning, middle, and end.",""
"lessons/RL.2.5","S1b","The shape helps us follow along.",""
"lessons/RL.2.5","S1c","Let us look at each part.",""
"lessons/RL.2.5","S2a","The beginning introduces us. Who is the story about? Where are they?",""
"lessons/RL.2.5","S2b","It sets up the whole story.",""
"lessons/RL.2.5","S3a","The middle is where most of the action happens.",""
"lessons/RL.2.5","S3b","There is usually a problem or a big event.",""
"lessons/RL.2.5","S3c","The end wraps things up. How did it all turn out?",""
"lessons/RL.2.5","S4a","Here is a helpful trick.",""
"lessons/RL.2.5","S4b","As you read, ask: am I in the beginning, middle, or end?",""
"lessons/RL.2.5","S4c","Now you are ready to see the shape of a story!",""
