"lesson_id","filename","script_text","voice_direction"
"lessons/RI.2.2","S1a","Longer fact texts have lots of little ideas.",""
"lessons/RI.2.2","S1b","But one big idea holds them all together.",""
"lessons/RI.2.2","S1c","That big idea is called the main topic.",""
"lessons/RI.2.2","S2a","Each paragraph focuses on a smaller part of the big idea.",""
"lessons/RI.2.2","S2b","Paragraph one might tell what something is.",""
"lessons/RI.2.2","S2c","Paragraph two might tell why it matters.",""
"lessons/RI.2.2","S2d","All paragraphs point back to the main topic.",""
"lessons/RI.2.2","S3a","Imagine a text about honey bees.",""
"lessons/RI.2.2","S3b","One paragraph on how they make honey. Another on where they live.",""
"lessons/RI.2.2","S3c","Main topic? Honey bees! Everything connects back to them.",""
"lessons/RI.2.2","S4a","Here is a helpful trick.",""
"lessons/RI.2.2","S4b","After you read, ask: what is this text mostly about?",""
"lessons/RI.2.2","S4c","Now you are ready to find the big idea!",""
