"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.1a","S1a","Look! Let us talk about sentences.",""
"lessons/RF.1.1a","S1b","A sentence is a group of words that tells a whole idea.",""
"lessons/RF.1.1a","S1c","Every sentence has two special rules. Let us learn them!",""
"lessons/RF.1.1a","S2a","Rule one. Every sentence starts with a capital letter.",""
"lessons/RF.1.1a","S2b","Look at this sentence. The dog runs.",""
"lessons/RF.1.1a","S2c","The first word is The. See the big capital T at the beginning?",""
"lessons/RF.1.1a","S3a","Rule two. Every sentence ends with a mark.",""
"lessons/RF.1.1a","S3b","A period. A question mark. Or an exclamation mark!",""
"lessons/RF.1.1a","S3c","A period ends a telling sentence.",""
"lessons/RF.1.1a","S3d","A question mark ends a question.",""
"lessons/RF.1.1a","S3e","And an exclamation mark ends an excited sentence!",""
"lessons/RF.1.1a","S4a","Watch. Here is a sentence that is missing its rules.",""
"lessons/RF.1.1a","S4b","First, make the t a capital T.",""
"lessons/RF.1.1a","S4c","Then add a period at the end. Now it follows both rules!",""
"lessons/RF.1.1a","S4d","Now you are ready to practice! Find the sentences that follow the rules.",""
