"lesson_id","filename","script_text","voice_direction"
"lessons/RI.2.3","S1a","Fact books often connect things to each other.",""
"lessons/RI.2.3","S1b","Two events. Two steps. Two ideas.",""
"lessons/RI.2.3","S1c","Let us learn how to spot the connections!",""
"lessons/RI.2.3","S2a","Sequence means the order things happen.",""
"lessons/RI.2.3","S2b","First this. Then that. Last another thing.",""
"lessons/RI.2.3","S2c","Look for words like first, next, and finally.",""
"lessons/RI.2.3","S3a","First, a butterfly lays an egg.",""
"lessons/RI.2.3","S3b","Next, a caterpillar hatches.",""
"lessons/RI.2.3","S3c","Then it forms a cocoon.",""
"lessons/RI.2.3","S3d","Finally, a butterfly comes out! Each step connects to the next.",""
"lessons/RI.2.3","S4a","Here is a helpful trick.",""
"lessons/RI.2.3","S4b","Spot words like first, next, then, last. They mark the order!",""
"lessons/RI.2.3","S4c","Now you are ready to connect history and science!",""
