"lesson_id","filename","script_text","voice_direction"
"lessons/RF.2.3a","S1a","Every vowel has two voices: short and long.",""
"lessons/RF.2.3a","S1b","Short sounds are quick. Long sounds say the letter's name.",""
"lessons/RF.2.3a","S1c","Let us listen.",""
"lessons/RF.2.3a","S2a","The word cat has a short A.",""
"lessons/RF.2.3a","S2b","Short A says ah. Quick!",""
"lessons/RF.2.3a","S3a","The word cake has a long A.",""
"lessons/RF.2.3a","S3b","Long A says AY. It says its name!",""
"lessons/RF.2.3a","S3c","A silent E at the end often signals a long vowel.",""
"lessons/RF.2.3a","S4a","Here is a helpful trick.",""
"lessons/RF.2.3a","S4b","Ask: does the vowel say its name? Long. Or does it make a quick sound? Short.",""
"lessons/RF.2.3a","S4c","Now you are ready to tell long from short vowels!",""
