"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.7","S1a","In fact books, pictures are not just decoration.",""
"lessons/RI.1.7","S1b","They give us important information.",""
"lessons/RI.1.7","S1c","Let us learn how to read a picture!",""
"lessons/RI.1.7","S2a","A book about seasons shows this picture.",""
"lessons/RI.1.7","S2b","Bare trees. Snow on the ground. A kid in a coat and hat.",""
"lessons/RI.1.7","S2c","What season is it? Winter!",""
"lessons/RI.1.7","S2d","The picture told us, even without any words.",""
"lessons/RI.1.7","S3a","A book about healthy food shows a plate.",""
"lessons/RI.1.7","S3b","It has fruits, vegetables, and grains.",""
"lessons/RI.1.7","S3c","The picture shows us what a balanced meal looks like.",""
"lessons/RI.1.7","S4a","Here is a helpful trick.",""
"lessons/RI.1.7","S4b","Slow down on the pictures. Ask, what is this showing me?",""
"lessons/RI.1.7","S4c","Now you are ready to use pictures to learn key ideas!",""
