"lesson_id","filename","script_text","voice_direction"
"lessons/RL.1.3","S1a","Every story is built from three big pieces.",""
"lessons/RL.1.3","S1b","Characters, setting, and events. The who, where, and what.",""
"lessons/RL.1.3","S1c","Let us look at each one.",""
"lessons/RL.1.3","S2a","Characters are the who of the story.",""
"lessons/RL.1.3","S2b","Listen. The kind old woman fed the birds every morning.",""
"lessons/RL.1.3","S2c","We can tell she is kind and caring just from what she does.",""
"lessons/RL.1.3","S3a","The setting is where and when it happens.",""
"lessons/RL.1.3","S3b","The old woman lived by the sea, in a tiny cottage. That is the setting!",""
"lessons/RL.1.3","S3c","Events are what happens in the story.",""
"lessons/RL.1.3","S3d","Feeding the birds every morning. That is an event!",""
"lessons/RL.1.3","S4a","Here is a helpful trick.",""
"lessons/RL.1.3","S4b","When you read, picture the character, the setting, and the events in your mind.",""
"lessons/RL.1.3","S4c","Now you are ready to practice finding story parts!",""
