"lesson_id","filename","script_text","voice_direction"
"lessons/RF.1.2d","S1a","Look! Words are built from smaller sounds.",""
"lessons/RF.1.2d","S1b","When we take a word apart sound by sound, we call that breaking.",""
"lessons/RF.1.2d","S1c","Let us break some words together!",""
"lessons/RF.1.2d","S2a","Here is the word cat.",""
"lessons/RF.1.2d","S2b","Break it into three sounds.",""
"lessons/RF.1.2d","S2c","The first.",""
"lessons/RF.1.2d","S2d","The middle.",""
"lessons/RF.1.2d","S2e","And the last. Three sounds!",""
"lessons/RF.1.2d","S3a","How about the word fish?",""
"lessons/RF.1.2d","S3b","Let us break it.",""
"lessons/RF.1.2d","S3c","First.",""
"lessons/RF.1.2d","S3d","Middle.",""
"lessons/RF.1.2d","S3e","Last. Fish has three sounds, even though it has four letters!",""
"lessons/RF.1.2d","S4a","Here is a helpful trick.",""
"lessons/RF.1.2d","S4b","Say the word slowly. Tap one finger for each sound you hear.",""
"lessons/RF.1.2d","S4c","Now you are ready to break words into sounds!",""
