"lesson_id","filename","script_text","voice_direction"
"lessons/L.1.5c","S1a","Words are not just in books. They live all around us!",""
"lessons/L.1.5c","S1b","Good readers match words with real-life things they know.",""
"lessons/L.1.5c","S1c","Let us make some connections!",""
"lessons/L.1.5c","S2a","The word cozy means warm and comfortable.",""
"lessons/L.1.5c","S2b","What is cozy in real life?",""
"lessons/L.1.5c","S2c","A soft blanket. A warm fireplace. A snuggly bed.",""
"lessons/L.1.5c","S3a","Chilly means a little bit cold.",""
"lessons/L.1.5c","S3b","What feels chilly?",""
"lessons/L.1.5c","S3c","Early morning air. A cool breeze. An ice cube!",""
"lessons/L.1.5c","S4a","Here is a helpful trick.",""
"lessons/L.1.5c","S4b","When you meet a new word, picture a real thing that matches it!",""
"lessons/L.1.5c","S4c","Now you are ready to connect words to real life!",""
