"lesson_id","filename","script_text","voice_direction"
"1st-grade/RF.1.4a","RF.1.4a-Q1","Why might you read a storybook?",""
"1st-grade/RF.1.4a","RF.1.4a-Q1-hint","Storybooks tell adventures! We read them to enjoy.",""
"1st-grade/RF.1.4a","RF.1.4a-Q2","Why might you read a book about sharks?",""
"1st-grade/RF.1.4a","RF.1.4a-Q2-hint","Fact books teach us real information.",""
"1st-grade/RF.1.4a","RF.1.4a-Q3","Before you start reading, a smart reader asks:",""
"1st-grade/RF.1.4a","RF.1.4a-Q3-hint","Knowing why gives your reading a purpose!",""
"1st-grade/RF.1.4a","RF.1.4a-Q4","Reading with purpose means:",""
"1st-grade/RF.1.4a","RF.1.4a-Q4-hint","Purpose = a reason or a goal!",""
"1st-grade/RF.1.4a","RF.1.4a-Q5","You want to find out how butterflies fly. Which book is best?",""
"1st-grade/RF.1.4a","RF.1.4a-Q5-hint","Fact books teach real information!",""
