"lesson_id","filename","script_text","voice_direction"
"lessons/RI.1.9","S1a","Two books can be about the same topic.",""
"lessons/RI.1.9","S1b","But they might share different facts!",""
"lessons/RI.1.9","S1c","Let us learn how to compare them.",""
"lessons/RI.1.9","S2a","Book one says: dogs need walks.",""
"lessons/RI.1.9","S2b","Book two says: dogs need exercise.",""
"lessons/RI.1.9","S2c","These books agree! Walks are one kind of exercise.",""
"lessons/RI.1.9","S3a","Book one says: the sun is hot.",""
"lessons/RI.1.9","S3b","Book two says: the sun gives Earth light.",""
"lessons/RI.1.9","S3c","Both books are about the sun!",""
"lessons/RI.1.9","S3d","Together, we learn even more.",""
"lessons/RI.1.9","S4a","Here is a helpful trick.",""
"lessons/RI.1.9","S4b","Reading two books on the same topic gives you more facts than just one!",""
"lessons/RI.1.9","S4c","Now you are ready to compare fact books!",""
