"lesson_id","filename","script_text","voice_direction"
"lessons/RL.1.4","S1a","Writers choose special words to make us feel something.",""
"lessons/RL.1.4","S1b","Some words help us hear, see, or touch a story in our mind.",""
"lessons/RL.1.4","S1c","Let us find some feeling words!",""
"lessons/RL.1.4","S2a","Some words help us use our senses.",""
"lessons/RL.1.4","S2b","Warm, soft, bright. These help us feel and see.",""
"lessons/RL.1.4","S2c","Whisper, crash, boom. These help us hear.",""
"lessons/RL.1.4","S2d","Listen for sense-y words as you read!",""
"lessons/RL.1.4","S3a","Listen. The bright sun warmed her face.",""
"lessons/RL.1.4","S3b","Which word helps us feel the sun? Warmed!",""
"lessons/RL.1.4","S3c","That word makes us feel the sun on our own skin.",""
"lessons/RL.1.4","S4a","Here is a helpful trick.",""
"lessons/RL.1.4","S4b","When you read a feeling word, stop and feel it for a moment.",""
"lessons/RL.1.4","S4c","Now you are ready to practice finding feeling words!",""
