"lesson_id","filename","script_text","voice_direction"
"lessons/RI.2.4","S1a","Fact books sometimes use fancy words.",""
"lessons/RI.2.4","S1b","But the text gives us clues to their meaning.",""
"lessons/RI.2.4","S1c","Let us learn to find them!",""
"lessons/RI.2.4","S2a","Sometimes the text just tells you what a word means.",""
"lessons/RI.2.4","S2b","A habitat is the place where an animal lives.",""
"lessons/RI.2.4","S2c","Those definitions are gold!",""
"lessons/RI.2.4","S3a","Other times you have to use the words around it.",""
"lessons/RI.2.4","S3b","The thirsty camel gulped a lot of water.",""
"lessons/RI.2.4","S3c","Gulp must mean drink fast! The thirst gave the clue.",""
"lessons/RI.2.4","S4a","Here is a helpful trick.",""
"lessons/RI.2.4","S4b","Do not skip hard words. Slow down and look for clues.",""
"lessons/RI.2.4","S4c","Now you are ready to figure out word meanings!",""
