"lesson_id","filename","script_text","voice_direction"
"lessons/RL.1.7","S1a","Pictures in a book are not just decoration.",""
"lessons/RL.1.7","S1b","They give us clues about characters, places, and feelings!",""
"lessons/RL.1.7","S1c","Let us learn what to look for.",""
"lessons/RL.1.7","S2a","Look at this picture.",""
"lessons/RL.1.7","S2b","A girl with a big smile, holding a trophy.",""
"lessons/RL.1.7","S2c","How does she probably feel? Happy! Proud!",""
"lessons/RL.1.7","S2d","The picture told us. We did not even need words.",""
"lessons/RL.1.7","S3a","Pictures also show us where and when.",""
"lessons/RL.1.7","S3b","Snow on the ground. Kids in coats and hats. What season is it?",""
"lessons/RL.1.7","S3c","Winter! The picture showed us.",""
"lessons/RL.1.7","S4a","Here is a helpful trick.",""
"lessons/RL.1.7","S4b","Look at the picture and read the words. Both tell the story together.",""
"lessons/RL.1.7","S4c","Now you are ready to practice using pictures as clues!",""
